docNo,customer,date,total,discount,lineNo,product,qty,price,lineAmt
SI-358,C-000,2015/6/9,117225.85,23,5,P-8541,101,581.72,58753.72
SI-358,C-000,2015/6/9,117225.85,23,6,P-2402,26,6.25,162.50
SI-358,C-000,2015/6/9,117225.85,23,7,P-8160,119,4.31,512.89
SI-358,C-000,2015/6/9,117225.85,23,8,P-5284,210,1.58,331.80
SI-358,C-000,2015/6/9,117225.85,23,9,P-1818,179,8.32,1489.28
SI-358,C-000,2015/6/9,117225.85,23,10,P-9366,215,0.58,124.70
SI-792,C-237,2014/4/15,13.43,2,1,P-3832,137,0.10,13.70
SI-312,C-396,2015/5/2,2.13,21,1,P-8099,45,0.06,2.70
SI-955,C-351,2016/7/14,155.23,2,1,P-7758,16,9.90,158.40
SI-184,C-398,2015/8/4,5454.30,46,1,P-9601,46,19.09,878.14
SI-184,C-398,2015/8/4,5454.30,46,2,P-1818,213,8.32,1772.16
SI-184,C-398,2015/8/4,5454.30,46,3,P-4758,142,0.29,41.18
SI-184,C-398,2015/8/4,5454.30,46,4,P-2763,127,7.54,957.58
SI-184,C-398,2015/8/4,5454.30,46,5,P-7369,61,64.48,3933.28
SI-184,C-398,2015/8/4,5454.30,46,6,P-7621,166,15.17,2518.22
SI-429,C-504,2016/7/20,83281.68,3,1,P-7480,199,39.28,7816.72
SI-429,C-504,2016/7/20,83281.68,3,2,P-3365,57,81.51,4646.07
SI-429,C-504,2016/7/20,83281.68,3,3,P-2397,116,328.68,38126.88
SI-429,C-504,2016/7/20,83281.68,3,4,P-9520,4,688.75,2755.00
SI-429,C-504,2016/7/20,83281.68,3,5,P-6596,51,1.41,71.91
SI-429,C-504,2016/7/20,83281.68,3,6,P-8265,89,84.56,7525.84
SI-429,C-504,2016/7/20,83281.68,3,7,P-2673,66,376.83,24870.78
SI-429,C-504,2016/7/20,83281.68,3,8,P-0759,68,0.65,44.20
SI-113,C-013,2016/8/7,11273.73,1,1,P-9367,217,0.26,56.42
SI-113,C-013,2016/8/7,11273.73,1,2,P-8206,39,31.03,1210.17
SI-113,C-013,2016/8/7,11273.73,1,3,P-2822,166,60.97,10121.02
SI-652,C-398,2016/5/18,3949.47,6,1,P-2154,172,15.62,2686.64
SI-652,C-398,2016/5/18,3949.47,6,2,P-7568,91,0.42,38.22
SI-652,C-398,2016/5/18,3949.47,6,3,P-1434,195,0.90,175.50
SI-652,C-398,2016/5/18,3949.47,6,4,P-8016,10,0.27,2.70
SI-652,C-398,2016/5/18,3949.47,6,5,P-1141,175,7.42,1298.50
SI-968,C-496,2015/6/27,73591.64,14,1,P-7884,86,3.71,319.06
SI-968,C-496,2015/6/27,73591.64,14,2,P-8265,95,84.56,8033.20
SI-968,C-496,2015/6/27,73591.64,14,3,P-5327,72,0.03,2.16
SI-968,C-496,2015/6/27,73591.64,14,4,P-2763,195,7.54,1470.30
SI-968,C-496,2015/6/27,73591.64,14,5,P-6936,105,556.30,58411.50
SI-968,C-496,2015/6/27,73591.64,14,6,P-7568,157,0.42,65.94
SI-968,C-496,2015/6/27,73591.64,14,7,P-4957,55,70.47,3875.85
SI-968,C-496,2015/6/27,73591.64,14,8,P-0770,144,31.69,4563.36
SI-968,C-496,2015/6/27,73591.64,14,9,P-1461,50,75.83,3791.50
SI-968,C-496,2015/6/27,73591.64,14,10,P-2479,194,0.54,104.76
SI-968,C-496,2015/6/27,73591.64,14,11,P-2397,14,328.68,4601.52
SI-968,C-496,2015/6/27,73591.64,14,12,P-9419,79,0.57,45.03
SI-968,C-496,2015/6/27,73591.64,14,13,P-2402,46,6.25,287.50
SI-847,C-440,2014/8/9,64567.85,38,1,P-1818,117,8.32,973.44
SI-847,C-440,2014/8/9,64567.85,38,2,P-8645,136,3.58,486.88
SI-847,C-440,2014/8/9,64567.85,38,3,P-0596,158,5.79,914.82
SI-847,C-440,2014/8/9,64567.85,38,4,P-7510,87,502.13,43685.31
SI-847,C-440,2014/8/9,64567.85,38,5,P-5327,213,0.03,6.39
SI-847,C-440,2014/8/9,64567.85,38,6,P-8866,106,324.27,34372.62
SI-847,C-440,2014/8/9,64567.85,38,7,P-8676,134,9.17,1228.78
SI-847,C-440,2014/8/9,64567.85,38,8,P-3635,195,0.73,142.35
SI-847,C-440,2014/8/9,64567.85,38,9,P-7964,108,4.33,467.64
SI-847,C-440,2014/8/9,64567.85,38,10,P-7568,59,0.42,24.78
SI-847,C-440,2014/8/9,64567.85,38,11,P-2549,219,99.72,21838.68
SI-262,C-653,2016/10/23,8576.19,45,1,P-6278,118,0.07,8.26
SI-262,C-653,2016/10/23,8576.19,45,2,P-7568,180,0.42,75.60
SI-262,C-653,2016/10/23,8576.19,45,3,P-1461,69,75.83,5232.27
SI-262,C-653,2016/10/23,8576.19,45,4,P-7369,130,64.48,8382.40
SI-262,C-653,2016/10/23,8576.19,45,5,P-3698,88,1.24,109.12
SI-262,C-653,2016/10/23,8576.19,45,6,P-2090,103,9.61,989.83
SI-262,C-653,2016/10/23,8576.19,45,7,P-9367,141,0.26,36.66
SI-262,C-653,2016/10/23,8576.19,45,8,P-3397,182,4.17,758.94
SI-345,C-114,2016/8/25,181517.13,6,1,P-1314,95,0.61,57.95
SI-345,C-114,2016/8/25,181517.13,6,2,P-2090,116,9.61,1114.76
SI-345,C-114,2016/8/25,181517.13,6,3,P-6098,146,23.17,3382.82
SI-345,C-114,2016/8/25,181517.13,6,4,P-9452,57,3.26,185.82
SI-345,C-114,2016/8/25,181517.13,6,5,P-2161,134,173.62,23265.08
SI-345,C-114,2016/8/25,181517.13,6,6,P-7758,181,9.90,1791.90
SI-345,C-114,2016/8/25,181517.13,6,7,P-3237,191,855.00,163305.00
SI-994,C-396,2014/9/20,128133.50,11,1,P-3095,100,2.27,227.00
SI-994,C-396,2014/9/20,128133.50,11,2,P-9452,67,3.26,218.42
SI-994,C-396,2014/9/20,128133.50,11,3,P-8213,113,0.39,44.07
SI-994,C-396,2014/9/20,128133.50,11,4,P-1818,114,8.32,948.48
SI-994,C-396,2014/9/20,128133.50,11,5,P-4542,2,53.97,107.94
SI-994,C-396,2014/9/20,128133.50,11,6,P-4758,29,0.29,8.41
SI-994,C-396,2014/9/20,128133.50,11,7,P-7510,207,502.13,103940.91
SI-994,C-396,2014/9/20,128133.50,11,8,P-3237,45,855.00,38475.00
SI-131,C-114,2015/9/27,997.21,3,1,P-2402,157,6.25,981.25
SI-131,C-114,2015/9/27,997.21,3,2,P-2668,60,0.78,46.80
SI-259,C-419,2015/2/14,74972.85,25,1,P-7369,50,64.48,3224.00
SI-259,C-419,2015/2/14,74972.85,25,2,P-6533,214,0.22,47.08
SI-259,C-419,2015/2/14,74972.85,25,3,P-3237,1,855.00,855.00
SI-259,C-419,2015/2/14,74972.85,25,4,P-4775,121,59.89,7246.69
SI-259,C-419,2015/2/14,74972.85,25,5,P-7621,12,15.17,182.04
SI-259,C-419,2015/2/14,74972.85,25,6,P-8173,1,6.02,6.02
SI-259,C-419,2015/2/14,74972.85,25,7,P-3365,196,81.51,15975.96
SI-259,C-419,2015/2/14,74972.85,25,8,P-8160,117,4.31,504.27
SI-259,C-419,2015/2/14,74972.85,25,9,P-4590,183,386.97,70815.51
SI-259,C-419,2015/2/14,74972.85,25,10,P-4000,11,0.18,1.98
SI-259,C-419,2015/2/14,74972.85,25,11,P-6801,105,0.48,50.40
SI-259,C-419,2015/2/14,74972.85,25,12,P-5489,34,4.04,137.36
SI-259,C-419,2015/2/14,74972.85,25,13,P-4542,17,53.97,917.49
SI-563,C-686,2014/1/20,93352.90,5,1,P-5027,122,1.18,143.96
SI-563,C-686,2014/1/20,93352.90,5,2,P-2397,213,328.68,70008.84
SI-563,C-686,2014/1/20,93352.90,5,3,P-1461,41,75.83,3109.03
SI-563,C-686,2014/1/20,93352.90,5,4,P-4651,32,93.44,2990.08
SI-563,C-686,2014/1/20,93352.90,5,5,P-0596,186,5.79,1076.94
SI-563,C-686,2014/1/20,93352.90,5,6,P-3083,17,1.20,20.40
SI-563,C-686,2014/1/20,93352.90,5,7,P-8016,168,0.27,45.36
SI-563,C-686,2014/1/20,93352.90,5,8,P-8206,114,31.03,3537.42
SI-563,C-686,2014/1/20,93352.90,5,9,P-2673,46,376.83,17334.18
SI-678,C-013,2016/6/23,23512.42,36,1,P-2549,198,99.72,19744.56
SI-678,C-013,2016/6/23,23512.42,36,2,P-2154,196,15.62,3061.52
SI-678,C-013,2016/6/23,23512.42,36,3,P-3622,23,9.76,224.48
SI-678,C-013,2016/6/23,23512.42,36,4,P-8173,197,6.02,1185.94
SI-678,C-013,2016/6/23,23512.42,36,5,P-3698,85,1.24,105.40
SI-678,C-013,2016/6/23,23512.42,36,6,P-2161,71,173.62,12327.02
SI-678,C-013,2016/6/23,23512.42,36,7,P-3303,194,0.46,89.24
SI-331,C-027,2014/12/11,9728.05,39,1,P-1461,204,75.83,15469.32
SI-331,C-027,2014/12/11,9728.05,39,2,P-9601,23,19.09,439.07
SI-331,C-027,2014/12/11,9728.05,39,3,P-2479,68,0.54,36.72
SI-331,C-027,2014/12/11,9728.05,39,4,P-6278,36,0.07,2.52
SI-296,C-451,2014/6/15,33572.17,38,1,P-3622,95,9.76,927.20
SI-296,C-451,2014/6/15,33572.17,38,2,P-0311,113,57.00,6441.00
SI-296,C-451,2014/6/15,33572.17,38,3,P-7621,216,15.17,3276.72
SI-296,C-451,2014/6/15,33572.17,38,4,P-3095,178,2.27,404.06
SI-296,C-451,2014/6/15,33572.17,38,5,P-4758,194,0.29,56.26
SI-296,C-451,2014/6/15,33572.17,38,6,P-1818,133,8.32,1106.56
SI-296,C-451,2014/6/15,33572.17,38,7,P-7849,174,0.51,88.74
SI-296,C-451,2014/6/15,33572.17,38,8,P-8541,52,581.72,30249.44
SI-296,C-451,2014/6/15,33572.17,38,9,P-3158,16,608.51,9736.16
SI-296,C-451,2014/6/15,33572.17,38,10,P-9452,20,3.26,65.20
SI-296,C-451,2014/6/15,33572.17,38,11,P-8676,196,9.17,1797.32
SI-513,C-396,2016/11/3,38490.83,20,1,P-7480,214,39.28,8405.92
SI-513,C-396,2016/11/3,38490.83,20,2,P-8099,5,0.06,0.30
SI-513,C-396,2016/11/3,38490.83,20,3,P-3083,171,1.20,205.20
SI-513,C-396,2016/11/3,38490.83,20,4,P-0674,42,932.30,39156.60
SI-513,C-396,2016/11/3,38490.83,20,5,P-2479,65,0.54,35.10
SI-513,C-396,2016/11/3,38490.83,20,6,P-1434,3,0.90,2.70
SI-513,C-396,2016/11/3,38490.83,20,7,P-7568,102,0.42,42.84
SI-513,C-396,2016/11/3,38490.83,20,8,P-8173,44,6.02,264.88
SI-738,C-440,2014/6/23,4089.90,42,1,P-5911,138,1.93,266.34
SI-738,C-440,2014/6/23,4089.90,42,2,P-3832,119,0.10,11.90
SI-738,C-440,2014/6/23,4089.90,42,3,P-1314,158,0.61,96.38
SI-738,C-440,2014/6/23,4089.90,42,4,P-0640,35,37.25,1303.75
SI-738,C-440,2014/6/23,4089.90,42,5,P-7568,131,0.42,55.02
SI-738,C-440,2014/6/23,4089.90,42,6,P-8213,190,0.39,74.10
SI-738,C-440,2014/6/23,4089.90,42,7,P-8206,169,31.03,5244.07
SI-645,C-114,2016/4/15,4465.54,11,1,P-2479,14,0.54,7.56
SI-645,C-114,2016/4/15,4465.54,11,2,P-7369,75,64.48,4836.00
SI-645,C-114,2016/4/15,4465.54,11,3,P-5911,82,1.93,158.26
SI-645,C-114,2016/4/15,4465.54,11,4,P-3303,34,0.46,15.64
SI-613,C-000,2015/11/24,2453.49,28,1,P-4291,25,0.42,10.50
SI-613,C-000,2015/11/24,2453.49,28,2,P-3083,198,1.20,237.60
SI-613,C-000,2015/11/24,2453.49,28,3,P-7369,49,64.48,3159.52
SI-923,C-207,2014/8/8,958.31,46,1,P-6278,130,0.07,9.10
SI-923,C-207,2014/8/8,958.31,46,2,P-4693,33,1.40,46.20
SI-923,C-207,2014/8/8,958.31,46,3,P-3622,157,9.76,1532.32
SI-923,C-207,2014/8/8,958.31,46,4,P-5327,189,0.03,5.67
SI-923,C-207,2014/8/8,958.31,46,5,P-7568,94,0.42,39.48
SI-923,C-207,2014/8/8,958.31,46,6,P-7849,198,0.51,100.98
SI-923,C-207,2014/8/8,958.31,46,7,P-8099,150,0.06,9.00
SI-923,C-207,2014/8/8,958.31,46,8,P-3257,55,0.58,31.90
SI-512,C-027,2016/5/16,14576.62,40,1,P-9889,119,92.19,10970.61
SI-512,C-027,2016/5/16,14576.62,40,2,P-5027,143,1.18,168.74
SI-512,C-027,2016/5/16,14576.62,40,3,P-1818,120,8.32,998.40
SI-512,C-027,2016/5/16,14576.62,40,4,P-4542,141,53.97,7609.77
SI-512,C-027,2016/5/16,14576.62,40,5,P-0228,49,7.52,368.48
SI-512,C-027,2016/5/16,14576.62,40,6,P-3622,161,9.76,1571.36
SI-512,C-027,2016/5/16,14576.62,40,7,P-3635,215,0.73,156.95
SI-512,C-027,2016/5/16,14576.62,40,8,P-3165,215,5.33,1145.95
SI-512,C-027,2016/5/16,14576.62,40,9,P-7758,106,9.90,1049.40
SI-512,C-027,2016/5/16,14576.62,40,10,P-3832,209,0.10,20.90
SI-512,C-027,2016/5/16,14576.62,40,11,P-4693,167,1.40,233.80
SI-788,C-419,2016/7/11,464.16,24,1,P-2763,81,7.54,610.74
SI-753,C-849,2014/3/4,8167.82,6,1,P-4542,161,53.97,8689.17
SI-414,C-785,2014/2/25,33761.86,32,1,P-9367,143,0.26,37.18
SI-414,C-785,2014/2/25,33761.86,32,2,P-4758,78,0.29,22.62
SI-414,C-785,2014/2/25,33761.86,32,3,P-3237,58,855.00,49590.00
SI-416,C-000,2015/5/21,51375.27,7,1,P-1461,182,75.83,13801.06
SI-416,C-000,2015/5/21,51375.27,7,2,P-9601,149,19.09,2844.41
SI-416,C-000,2015/5/21,51375.27,7,3,P-3622,213,9.76,2078.88
SI-416,C-000,2015/5/21,51375.27,7,4,P-4000,43,0.18,7.74
SI-416,C-000,2015/5/21,51375.27,7,5,P-6278,115,0.07,8.05
SI-416,C-000,2015/5/21,51375.27,7,6,P-7964,187,4.33,809.71
SI-416,C-000,2015/5/21,51375.27,7,7,P-8206,15,31.03,465.45
SI-416,C-000,2015/5/21,51375.27,7,8,P-0759,133,0.65,86.45
SI-416,C-000,2015/5/21,51375.27,7,9,P-3501,176,4.57,804.32
SI-416,C-000,2015/5/21,51375.27,7,10,P-5284,147,1.58,232.26
SI-416,C-000,2015/5/21,51375.27,7,11,P-5489,58,4.04,234.32
SI-416,C-000,2015/5/21,51375.27,7,12,P-2763,163,7.54,1229.02
SI-416,C-000,2015/5/21,51375.27,7,13,P-2161,188,173.62,32640.56
SI-729,C-496,2014/9/11,6239.53,32,1,P-4775,128,59.89,7665.92
SI-729,C-496,2014/9/11,6239.53,32,2,P-3095,57,2.27,129.39
SI-729,C-496,2014/9/11,6239.53,32,3,P-7621,91,15.17,1380.47
SI-876,C-114,2014/1/27,123067.33,8,1,P-8541,14,581.72,8144.08
SI-876,C-114,2014/1/27,123067.33,8,2,P-7533,115,944.39,108604.85
SI-876,C-114,2014/1/27,123067.33,8,3,P-1818,130,8.32,1081.60
SI-876,C-114,2014/1/27,123067.33,8,4,P-3095,164,2.27,372.28
SI-876,C-114,2014/1/27,123067.33,8,5,P-7510,31,502.13,15566.03
SI-195,C-000,2016/3/14,76074.88,18,1,P-6098,169,23.17,3915.73
SI-195,C-000,2016/3/14,76074.88,18,2,P-7510,20,502.13,10042.60
SI-195,C-000,2016/3/14,76074.88,18,3,P-4775,167,59.89,10001.63
SI-195,C-000,2016/3/14,76074.88,18,4,P-9271,1,7.90,7.90
SI-195,C-000,2016/3/14,76074.88,18,5,P-3365,38,81.51,3097.38
SI-195,C-000,2016/3/14,76074.88,18,6,P-3083,56,1.20,67.20
SI-195,C-000,2016/3/14,76074.88,18,7,P-2673,170,376.83,64061.10
SI-195,C-000,2016/3/14,76074.88,18,8,P-8941,142,0.77,109.34
SI-195,C-000,2016/3/14,76074.88,18,9,P-3095,22,2.27,49.94
SI-195,C-000,2016/3/14,76074.88,18,10,P-2154,91,15.62,1421.42
SI-445,C-653,2016/8/6,116.84,16,1,P-5284,52,1.58,82.16
SI-445,C-653,2016/8/6,116.84,16,2,P-3635,78,0.73,56.94
SI-399,C-797,2015/5/19,8221.24,38,1,P-7758,115,9.90,1138.50
SI-399,C-797,2015/5/19,8221.24,38,2,P-8173,182,6.02,1095.64
SI-399,C-797,2015/5/19,8221.24,38,3,P-4651,118,93.44,11025.92
SI-583,C-797,2014/5/4,3731.10,3,1,P-8160,210,4.31,905.10
SI-583,C-797,2014/5/4,3731.10,3,2,P-8866,7,324.27,2269.89
SI-583,C-797,2014/5/4,3731.10,3,3,P-9271,85,7.90,671.50
SI-664,C-797,2014/6/10,143774.28,47,1,P-0746,62,981.15,60831.30
SI-664,C-797,2014/6/10,143774.28,47,2,P-5489,145,4.04,585.80
SI-664,C-797,2014/6/10,143774.28,47,3,P-2397,50,328.68,16434.00
SI-664,C-797,2014/6/10,143774.28,47,4,P-6596,203,1.41,286.23
SI-664,C-797,2014/6/10,143774.28,47,5,P-3698,210,1.24,260.40
SI-664,C-797,2014/6/10,143774.28,47,6,P-2090,68,9.61,653.48
SI-664,C-797,2014/6/10,143774.28,47,7,P-9828,113,34.81,3933.53
SI-664,C-797,2014/6/10,143774.28,47,8,P-8213,15,0.39,5.85
SI-664,C-797,2014/6/10,143774.28,47,9,P-1141,19,7.42,140.98
SI-664,C-797,2014/6/10,143774.28,47,10,P-8941,161,0.77,123.97
SI-664,C-797,2014/6/10,143774.28,47,11,P-3095,83,2.27,188.41
SI-664,C-797,2014/6/10,143774.28,47,12,P-2549,141,99.72,14060.52
SI-664,C-797,2014/6/10,143774.28,47,13,P-7533,184,944.39,173767.76
SI-492,C-785,2015/12/15,74984.19,2,1,P-4000,212,0.18,38.16
SI-492,C-785,2015/12/15,74984.19,2,2,P-8265,91,84.56,7694.96
SI-492,C-785,2015/12/15,74984.19,2,3,P-9271,72,7.90,568.80
SI-492,C-785,2015/12/15,74984.19,2,4,P-8213,151,0.39,58.89
SI-492,C-785,2015/12/15,74984.19,2,5,P-0674,73,932.30,68057.90
SI-492,C-785,2015/12/15,74984.19,2,6,P-1314,157,0.61,95.77
SI-489,C-849,2015/1/18,78262.34,45,1,P-4590,82,386.97,31731.54
SI-489,C-849,2015/1/18,78262.34,45,2,P-6801,30,0.48,14.40
SI-489,C-849,2015/1/18,78262.34,45,3,P-7849,117,0.51,59.67
SI-489,C-849,2015/1/18,78262.34,45,4,P-3635,96,0.73,70.08
SI-489,C-849,2015/1/18,78262.34,45,5,P-8173,53,6.02,319.06
SI-489,C-849,2015/1/18,78262.34,45,6,P-2668,185,0.78,144.30
SI-489,C-849,2015/1/18,78262.34,45,7,P-6936,179,556.30,99577.70
SI-489,C-849,2015/1/18,78262.34,45,8,P-4775,171,59.89,10241.19
SI-489,C-849,2015/1/18,78262.34,45,9,P-1314,103,0.61,62.83
SI-489,C-849,2015/1/18,78262.34,45,10,P-6533,195,0.22,42.90
SI-489,C-849,2015/1/18,78262.34,45,11,P-1324,45,0.70,31.50
SI-294,C-396,2014/10/18,56938.12,43,1,P-3165,147,5.33,783.51
SI-294,C-396,2014/10/18,56938.12,43,2,P-4957,172,70.47,12120.84
SI-294,C-396,2014/10/18,56938.12,43,3,P-7884,54,3.71,200.34
SI-294,C-396,2014/10/18,56938.12,43,4,P-2161,191,173.62,33161.42
SI-294,C-396,2014/10/18,56938.12,43,5,P-2397,119,328.68,39112.92
SI-294,C-396,2014/10/18,56938.12,43,6,P-2822,207,60.97,12620.79
SI-294,C-396,2014/10/18,56938.12,43,7,P-2154,118,15.62,1843.16
SI-294,C-396,2014/10/18,56938.12,43,8,P-9419,85,0.57,48.45
SI-642,C-496,2016/1/2,166911.47,8,1,P-0640,164,37.25,6109.00
SI-642,C-496,2016/1/2,166911.47,8,2,P-0674,168,932.30,156626.40
SI-642,C-496,2016/1/2,166911.47,8,3,P-0596,141,5.79,816.39
SI-642,C-496,2016/1/2,166911.47,8,4,P-1141,194,7.42,1439.48
SI-642,C-496,2016/1/2,166911.47,8,5,P-2549,159,99.72,15855.48
SI-642,C-496,2016/1/2,166911.47,8,6,P-7884,156,3.71,578.76
SI-354,C-178,2014/5/12,103086.26,40,1,P-9366,213,0.58,123.54
SI-354,C-178,2014/5/12,103086.26,40,2,P-8541,184,581.72,107036.48
SI-354,C-178,2014/5/12,103086.26,40,3,P-4542,162,53.97,8743.14
SI-354,C-178,2014/5/12,103086.26,40,4,P-4000,176,0.18,31.68
SI-354,C-178,2014/5/12,103086.26,40,5,P-2397,170,328.68,55875.60
SI-875,C-351,2015/11/23,12044.95,44,1,P-3397,123,4.17,512.91
SI-875,C-351,2015/11/23,12044.95,44,2,P-8265,25,84.56,2114.00
SI-875,C-351,2015/11/23,12044.95,44,3,P-6098,131,23.17,3035.27
SI-875,C-351,2015/11/23,12044.95,44,4,P-8099,128,0.06,7.68
SI-875,C-351,2015/11/23,12044.95,44,5,P-7964,201,4.33,870.33
SI-875,C-351,2015/11/23,12044.95,44,6,P-5911,135,1.93,260.55
SI-875,C-351,2015/11/23,12044.95,44,7,P-4542,198,53.97,10686.06
SI-875,C-351,2015/11/23,12044.95,44,8,P-3501,165,4.57,754.05
SI-875,C-351,2015/11/23,12044.95,44,9,P-3165,206,5.33,1097.98
SI-875,C-351,2015/11/23,12044.95,44,10,P-8676,218,9.17,1999.06
SI-875,C-351,2015/11/23,12044.95,44,11,P-9419,68,0.57,38.76
SI-875,C-351,2015/11/23,12044.95,44,12,P-9601,5,19.09,95.45
SI-875,C-351,2015/11/23,12044.95,44,13,P-6533,167,0.22,36.74
SI-278,C-027,2016/10/1,166102.53,11,1,P-8016,148,0.27,39.96
SI-278,C-027,2016/10/1,166102.53,11,2,P-2161,106,173.62,18403.72
SI-278,C-027,2016/10/1,166102.53,11,3,P-8160,213,4.31,918.03
SI-278,C-027,2016/10/1,166102.53,11,4,P-0759,105,0.65,68.25
SI-278,C-027,2016/10/1,166102.53,11,5,P-2397,167,328.68,54889.56
SI-278,C-027,2016/10/1,166102.53,11,6,P-9366,201,0.58,116.58
SI-278,C-027,2016/10/1,166102.53,11,7,P-2822,102,60.97,6218.94
SI-278,C-027,2016/10/1,166102.53,11,8,P-3095,130,2.27,295.10
SI-278,C-027,2016/10/1,166102.53,11,9,P-6596,157,1.41,221.37
SI-278,C-027,2016/10/1,166102.53,11,10,P-7932,8,897.33,7178.64
SI-278,C-027,2016/10/1,166102.53,11,11,P-0770,189,31.69,5989.41
SI-278,C-027,2016/10/1,166102.53,11,12,P-9520,134,688.75,92292.50
SI-892,C-686,2015/3/9,36844.15,4,1,P-4651,21,93.44,1962.24
SI-892,C-686,2015/3/9,36844.15,4,2,P-2397,107,328.68,35168.76
SI-892,C-686,2015/3/9,36844.15,4,3,P-0228,166,7.52,1248.32
SI-777,C-396,2015/4/1,105745.77,16,1,P-1141,18,7.42,133.56
SI-777,C-396,2015/4/1,105745.77,16,2,P-7884,80,3.71,296.80
SI-777,C-396,2015/4/1,105745.77,16,3,P-3158,206,608.51,125353.06
SI-777,C-396,2015/4/1,105745.77,16,4,P-3832,99,0.10,9.90
SI-777,C-396,2015/4/1,105745.77,16,5,P-1434,105,0.90,94.50
SI-235,C-785,2016/4/20,206.73,16,1,P-8941,103,0.77,79.31
SI-235,C-785,2016/4/20,206.73,16,2,P-3397,40,4.17,166.80
SI-543,C-000,2015/2/6,245301.23,37,1,P-2402,55,6.25,343.75
SI-543,C-000,2015/2/6,245301.23,37,2,P-0674,198,932.30,184595.40
SI-543,C-000,2015/2/6,245301.23,37,3,P-2397,163,328.68,53574.84
SI-543,C-000,2015/2/6,245301.23,37,4,P-4775,184,59.89,11019.76
SI-543,C-000,2015/2/6,245301.23,37,5,P-4693,114,1.40,159.60
SI-543,C-000,2015/2/6,245301.23,37,6,P-3397,3,4.17,12.51
SI-543,C-000,2015/2/6,245301.23,37,7,P-6278,208,0.07,14.56
SI-543,C-000,2015/2/6,245301.23,37,8,P-7932,155,897.33,139086.15
SI-543,C-000,2015/2/6,245301.23,37,9,P-7884,113,3.71,419.23
SI-543,C-000,2015/2/6,245301.23,37,10,P-8016,212,0.27,57.24
SI-543,C-000,2015/2/6,245301.23,37,11,P-3095,37,2.27,83.99
SI-989,C-419,2016/2/3,104034.33,31,1,P-4542,69,53.97,3723.93
SI-989,C-419,2016/2/3,104034.33,31,2,P-2673,205,376.83,77250.15
SI-989,C-419,2016/2/3,104034.33,31,3,P-0640,110,37.25,4097.50
SI-989,C-419,2016/2/3,104034.33,31,4,P-5027,79,1.18,93.22
SI-989,C-419,2016/2/3,104034.33,31,5,P-2402,72,6.25,450.00
SI-989,C-419,2016/2/3,104034.33,31,6,P-8206,178,31.03,5523.34
SI-989,C-419,2016/2/3,104034.33,31,7,P-3095,1,2.27,2.27
SI-989,C-419,2016/2/3,104034.33,31,8,P-3158,98,608.51,59633.98
SI-249,C-351,2015/4/16,169733.26,41,1,P-0596,106,5.79,613.74
SI-249,C-351,2015/4/16,169733.26,41,2,P-8265,118,84.56,9978.08
SI-249,C-351,2015/4/16,169733.26,41,3,P-1314,167,0.61,101.87
SI-249,C-351,2015/4/16,169733.26,41,4,P-0640,207,37.25,7710.75
SI-249,C-351,2015/4/16,169733.26,41,5,P-3237,157,855.00,134235.00
SI-249,C-351,2015/4/16,169733.26,41,6,P-1618,180,0.02,3.60
SI-249,C-351,2015/4/16,169733.26,41,7,P-7884,82,3.71,304.22
SI-249,C-351,2015/4/16,169733.26,41,8,P-4957,210,70.47,14798.70
SI-249,C-351,2015/4/16,169733.26,41,9,P-7533,127,944.39,119937.53
SI-572,C-496,2015/7/25,53.25,2,1,P-9367,209,0.26,54.34
SI-933,C-398,2015/6/10,23.34,11,1,P-9419,46,0.57,26.22
SI-328,C-027,2015/3/18,169557.80,1,1,P-0746,169,981.15,165814.35
SI-328,C-027,2015/3/18,169557.80,1,2,P-0311,65,57.00,3705.00
SI-328,C-027,2015/3/18,169557.80,1,3,P-7431,99,1.09,107.91
SI-328,C-027,2015/3/18,169557.80,1,4,P-8645,19,3.58,68.02
SI-328,C-027,2015/3/18,169557.80,1,5,P-1314,59,0.61,35.99
SI-328,C-027,2015/3/18,169557.80,1,6,P-6596,145,1.41,204.45
SI-328,C-027,2015/3/18,169557.80,1,7,P-6533,18,0.22,3.96
SI-328,C-027,2015/3/18,169557.80,1,8,P-3622,131,9.76,1278.56
SI-328,C-027,2015/3/18,169557.80,1,9,P-9367,201,0.26,52.26
SI-625,C-398,2016/1/9,9034.31,42,1,P-6936,28,556.30,15576.40
SI-117,C-237,2015/5/25,72373.29,39,1,P-6533,82,0.22,18.04
SI-117,C-237,2015/5/25,72373.29,39,2,P-1461,4,75.83,303.32
SI-117,C-237,2015/5/25,72373.29,39,3,P-8160,170,4.31,732.70
SI-117,C-237,2015/5/25,72373.29,39,4,P-2154,15,15.62,234.30
SI-117,C-237,2015/5/25,72373.29,39,5,P-7510,42,502.13,21089.46
SI-117,C-237,2015/5/25,72373.29,39,6,P-3095,133,2.27,301.91
SI-117,C-237,2015/5/25,72373.29,39,7,P-0596,198,5.79,1146.42
SI-117,C-237,2015/5/25,72373.29,39,8,P-2673,1,376.83,376.83
SI-117,C-237,2015/5/25,72373.29,39,9,P-7480,190,39.28,7463.20
SI-117,C-237,2015/5/25,72373.29,39,10,P-3635,120,0.73,87.60
SI-117,C-237,2015/5/25,72373.29,39,11,P-8173,103,6.02,620.06
SI-117,C-237,2015/5/25,72373.29,39,12,P-4291,92,0.42,38.64
